drug_concept_id,drug_concept_name,vocabulary_id,concept_class_id,drug_concept_code,drug_class_name
19080537,Hydroflumethiazide 50 MG / Reserpine 0.125 MG [Salutensin],RxNorm,Branded Drug Comp,567391,Diuretics
40226380,aliskiren 150 MG / Hydrochlorothiazide 12.5 MG [Tekturna HCT],RxNorm,Branded Drug Comp,1011711,Diuretics
19069100,Hydrochlorothiazide 25 MG / Reserpine 0.125 MG [Hydropres],RxNorm,Branded Drug Comp,568813,Diuretics
19129686,Captopril 50 MG / Hydrochlorothiazide 25 MG [Capozide],RxNorm,Branded Drug Comp,790295,Diuretics
19030022,Hydrochlorothiazide 50 MG / Spironolactone 50 MG [Aldactazide],RxNorm,Branded Drug Comp,568844,Diuretics
40174793,Hydralazine Hydrochloride 25 MG / Hydrochlorothiazide 15 MG / Reserpine 0.1 MG [HHR],RxNorm,Branded Drug Comp,966590,Diuretics
40224180,Amlodipine 5 MG / Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG [Tribenzor],RxNorm,Branded Drug Comp,1000003,Diuretics
40232338,aliskiren 300 MG / Amlodipine 10 MG / Hydrochlorothiazide 25 MG [Amturnide],RxNorm,Branded Drug Comp,1050807,Diuretics
19005703,Hydrochlorothiazide 25 MG / Methyldopa 250 MG [Aldoril],RxNorm,Branded Drug Comp,688644,Diuretics
19117231,Bendroflumethiazide 5 MG [Neo-NaClex],RxNorm,Branded Drug Comp,565447,Diuretics
40174800,Hydralazine Hydrochloride 25 MG / Hydrochlorothiazide 15 MG / Reserpine 0.1 MG [Tri-Hydroserpine],RxNorm,Branded Drug Comp,905408,Diuretics
19064259,deserpidine 0.5 MG / Methyclothiazide 5 MG [Enduronyl],RxNorm,Branded Drug Comp,566388,Diuretics
19132833,Hydrochlorothiazide 12.5 MG / quinapril 20 MG [Accuretic],RxNorm,Branded Drug Comp,809856,Diuretics
19064257,deserpidine 0.25 MG / Methyclothiazide 5 MG [Enduronyl],RxNorm,Branded Drug Comp,566386,Diuretics
40232332,aliskiren 150 MG / Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG [Amturnide],RxNorm,Branded Drug Comp,1050800,Diuretics
19115793,Bendroflumethiazide 2.5 MG [Neo-Bendromax],RxNorm,Branded Drug Comp,563547,Diuretics
19069033,Hydrochlorothiazide 50 MG [Hydro Par],RxNorm,Branded Drug Comp,568675,Diuretics
19069038,Hydrochlorothiazide 50 MG / Reserpine 0.125 MG [Hydro-Reserp],RxNorm,Branded Drug Comp,568818,Diuretics
40226402,aliskiren 300 MG / Hydrochlorothiazide 25 MG [Tekturna HCT],RxNorm,Branded Drug Comp,1011754,Diuretics
19113825,Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG [Prinize],RxNorm,Branded Drug Comp,541944,Diuretics
19021220,Hydrochlorothiazide 12.5 MG / telmisartan 40 MG [Micardis-HCT],RxNorm,Branded Drug Comp,749831,Diuretics
40168022,Hydrochlorothiazide 25 MG / quinapril 20 MG [Accuretic],RxNorm,Branded Drug Comp,882557,Diuretics
19119996,Hydrochlorothiazide 12.5 MG [Microzide],RxNorm,Branded Drug Comp,572096,Diuretics
40174808,Hydralazine Hydrochloride 25 MG / Hydrochlorothiazide 25 MG [Apresazide],RxNorm,Branded Drug Comp,905213,Diuretics
40162866,Bisoprolol Fumarate 10 MG / Hydrochlorothiazide 6.25 MG [Ziac],RxNorm,Branded Drug Comp,854909,Diuretics
19117224,Bendroflumethiazide 2.5 MG [Centyl],RxNorm,Branded Drug Comp,565440,Diuretics
19132611,Hydrochlorothiazide 12.5 MG / valsartan 80 MG [Diovan HCT],RxNorm,Branded Drug Comp,809012,Diuretics
19048140,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG [Exforge HCT],RxNorm,Branded Drug Comp,848142,Diuretics
40226399,aliskiren 300 MG / Hydrochlorothiazide 12.5 MG [Tekturna HCT],RxNorm,Branded Drug Comp,1011751,Diuretics
19062419,Methyclothiazide 2.5 MG / Reserpine 0.1 MG [Diutensen-R],RxNorm,Branded Drug Comp,567888,Diuretics
19118719,Trichlormethiazide 2 MG [Metahydrin],RxNorm,Branded Drug Comp,569370,Diuretics
19121016,eprosartan 600 MG / Hydrochlorothiazide 12.5 MG [Teveten HCT],RxNorm,Branded Drug Comp,576024,Diuretics
19062389,Trichlormethiazide 4 MG [Diurese],RxNorm,Branded Drug Comp,569372,Diuretics
19118150,Hydroflumethiazide 50 MG [Saluron],RxNorm,Branded Drug Comp,567380,Diuretics
19045569,Hydrochlorothiazide 50 MG [HydroDIURIL],RxNorm,Branded Drug Comp,568676,Diuretics
19115829,Bendroflumethiazide 5 MG / Nadolol 80 MG [Corgaretic],RxNorm,Branded Drug Comp,563592,Diuretics
19005702,Hydrochlorothiazide 15 MG / Methyldopa 250 MG [Aldoril],RxNorm,Branded Drug Comp,688641,Diuretics
19078352,Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG [Prinzide],RxNorm,Branded Drug Comp,568694,Diuretics
19114075,Hydrochlorothiazide 50 MG [Hydrocot],RxNorm,Branded Drug Comp,542848,Diuretics
40243939,Hydrochlorothiazide 25 MG [Hydrocot],RxNorm,Branded Drug Comp,1189778,Diuretics
40174796,Hydralazine Hydrochloride 25 MG / Hydrochlorothiazide 15 MG / Reserpine 0.1 MG [Ser-Ap-Es],RxNorm,Branded Drug Comp,905366,Diuretics
19062415,Chlorothiazide 500 MG [Diuril],RxNorm,Branded Drug Comp,573336,Diuretics
19128392,Polythiazide 0.5 MG / Prazosin 5 MG [Minizide],RxNorm,Branded Drug Comp,754804,Diuretics
19062413,Chlorothiazide 50 MG/ML [Diuril],RxNorm,Branded Drug Comp,573328,Diuretics
19087459,Polythiazide 4 MG [Renese],RxNorm,Branded Drug Comp,569382,Diuretics
40163759,Fosinopril Sodium 20 MG / Hydrochlorothiazide 12.5 MG [Monopril-HCT],RxNorm,Branded Drug Comp,857176,Diuretics
19045561,Hydrochlorothiazide 25 MG [Esidrix],RxNorm,Branded Drug Comp,568667,Diuretics
19048223,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG [Exforge HCT],RxNorm,Branded Drug Comp,848153,Diuretics
40184191,Hydrochlorothiazide 12.5 MG / Losartan Potassium 50 MG [Hyzaar],RxNorm,Branded Drug Comp,979469,Diuretics
19071755,Hydrochlorothiazide 50 MG [Hydrokraft],RxNorm,Branded Drug Comp,542852,Diuretics
19081509,Hydrochlorothiazide 25 MG / Spironolactone 25 MG [Spironolactone Plus],RxNorm,Branded Drug Comp,568841,Diuretics
19061818,Hydrochlorothiazide 50 MG [Diaqua],RxNorm,Branded Drug Comp,568672,Diuretics
40174798,Hydralazine Hydrochloride 25 MG / Hydrochlorothiazide 15 MG / Reserpine 0.1 MG [Serpazide],RxNorm,Branded Drug Comp,905404,Diuretics
19135222,Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG [Benicar HCT],RxNorm,Branded Drug Comp,847040,Diuretics
40224168,Amlodipine 10 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG [Tribenzor],RxNorm,Branded Drug Comp,999988,Diuretics
19118720,Polythiazide 2 MG [Renese],RxNorm,Branded Drug Comp,569380,Diuretics
19042717,Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG [Zestoretic],RxNorm,Branded Drug Comp,823984,Diuretics
40162873,Bisoprolol Fumarate 2.5 MG / Hydrochlorothiazide 6.25 MG [Ziac],RxNorm,Branded Drug Comp,854917,Diuretics
40174794,Hydralazine Hydrochloride 25 MG / Hydrochlorothiazide 15 MG / Reserpine 0.1 MG [Hydrap-ES],RxNorm,Branded Drug Comp,905398,Diuretics
19061678,Hydrochlorothiazide 25 MG / Timolol 10 MG [Timolide],RxNorm,Branded Drug Comp,491232,Diuretics
19118501,Hydrochlorothiazide 25 MG [Oretic],RxNorm,Branded Drug Comp,568670,Diuretics
19131970,candesartan cilexetil 32 MG / Hydrochlorothiazide 12.5 MG [Atacand HCT],RxNorm,Branded Drug Comp,805857,Diuretics
19048136,Amlodipine 10 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG [Exforge HCT],RxNorm,Branded Drug Comp,848132,Diuretics
40224177,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG [Tribenzor],RxNorm,Branded Drug Comp,999998,Diuretics
19058026,Hydrochlorothiazide 50 MG [Carozide],RxNorm,Branded Drug Comp,568671,Diuretics
19042653,Hydrochlorothiazide 12.5 MG / irbesartan 300 MG [Avalide],RxNorm,Branded Drug Comp,823936,Diuretics
19092316,Hydrochlorothiazide 25 MG / Triamterene 37.5 MG [Dyazide],RxNorm,Branded Drug Comp,568851,Diuretics
19072252,Hydrochlorothiazide 25 MG / Reserpine 0.125 MG [Mallopress],RxNorm,Branded Drug Comp,568817,Diuretics
19079579,Polythiazide 2 MG / Reserpine 0.25 MG [Renese-R],RxNorm,Branded Drug Comp,569474,Diuretics
19132999,Hydrochlorothiazide 25 MG / irbesartan 300 MG [Avalide],RxNorm,Branded Drug Comp,823940,Diuretics
40163117,Hydrochlorothiazide 25 MG / Propranolol Hydrochloride 80 MG [Inderide],RxNorm,Branded Drug Comp,856431,Diuretics
19073065,Reserpine 0.1 MG / Trichlormethiazide 4 MG [Metatensin],RxNorm,Branded Drug Comp,568154,Diuretics
19021262,Hydrochlorothiazide 12.5 MG / telmisartan 80 MG [Micardis-HCT],RxNorm,Branded Drug Comp,749835,Diuretics
19029337,Guanethidine 10 MG / Hydrochlorothiazide 25 MG [Esimil],RxNorm,Branded Drug Comp,567241,Diuretics
19042651,Hydrochlorothiazide 12.5 MG / irbesartan 150 MG [Avalide],RxNorm,Branded Drug Comp,823932,Diuretics
19118531,Bendroflumethiazide 4 MG / Rauwolfia serpentina (USP) 50 MG [Rondameth],RxNorm,Branded Drug Comp,568795,Diuretics
43013684,Hydrochlorothiazide 12.5 MG / metoprolol succinate 25 MG [Dutoprol],RxNorm,Branded Drug Comp,1370491,Diuretics
40184186,Hydrochlorothiazide 12.5 MG / Losartan Potassium 100 MG [Hyzaar],RxNorm,Branded Drug Comp,979465,Diuretics
19128390,Polythiazide 0.5 MG / Prazosin 2 MG [Minizide],RxNorm,Branded Drug Comp,754800,Diuretics
40167093,Hydrochlorothiazide 25 MG / Metoprolol Tartrate 50 MG [Lopressor HCT],RxNorm,Branded Drug Comp,866500,Diuretics
19069122,Hydrochlorothiazide 50 MG / Reserpine 0.125 MG [Hydropres],RxNorm,Branded Drug Comp,568819,Diuretics
40162877,Bisoprolol Fumarate 5 MG / Hydrochlorothiazide 6.25 MG [Ziac],RxNorm,Branded Drug Comp,854920,Diuretics
19059690,Bendroflumethiazide 5 MG / Nadolol 40 MG [Corzide],RxNorm,Branded Drug Comp,568733,Diuretics
40163123,Hydrochlorothiazide 50 MG / Propranolol Hydrochloride 160 MG [Inderide],RxNorm,Branded Drug Comp,856589,Diuretics
40163752,Fosinopril Sodium 10 MG / Hydrochlorothiazide 12.5 MG [Monopril-HCT],RxNorm,Branded Drug Comp,857180,Diuretics
19073063,Reserpine 0.1 MG / Trichlormethiazide 2 MG [Metatensin],RxNorm,Branded Drug Comp,568152,Diuretics
19021264,Hydrochlorothiazide 25 MG / telmisartan 80 MG [Micardis-HCT],RxNorm,Branded Drug Comp,749839,Diuretics
19115264,Hydrochlorothiazide 50 MG / Triamterene 75 MG [Maxzide],RxNorm,Branded Drug Comp,562901,Diuretics
40232344,aliskiren 300 MG / Amlodipine 5 MG / Hydrochlorothiazide 25 MG [Amturnide],RxNorm,Branded Drug Comp,1050813,Diuretics
40174792,Hydralazine Hydrochloride 25 MG / Hydrochlorothiazide 15 MG / Reserpine 0.1 MG [Diuretic Ap-Es],RxNorm,Branded Drug Comp,905354,Diuretics
19132617,Hydrochlorothiazide 12.5 MG / valsartan 320 MG [Diovan HCT],RxNorm,Branded Drug Comp,809024,Diuretics
19080539,Hydroflumethiazide 25 MG / Reserpine 0.125 MG [Salutensin-Demi],RxNorm,Branded Drug Comp,567386,Diuretics
19117226,Bendroflumethiazide 2.5 MG [Berkozide],RxNorm,Branded Drug Comp,565442,Diuretics
19087506,Methyclothiazide 5 MG [Enduron],RxNorm,Branded Drug Comp,565448,Diuretics
19135230,Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG [Benicar HCT],RxNorm,Branded Drug Comp,847053,Diuretics
19031848,Trichlormethiazide 4 MG [Aquacot],RxNorm,Branded Drug Comp,575424,Diuretics
19048138,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 320 MG [Exforge HCT],RxNorm,Branded Drug Comp,848137,Diuretics
19042713,Hydrochlorothiazide 25 MG / Lisinopril 20 MG [Zestoretic],RxNorm,Branded Drug Comp,823969,Diuretics
40171667,Benazepril hydrochloride 20 MG / Hydrochlorothiazide 12.5 MG [Lotensin HCT],RxNorm,Branded Drug Comp,898369,Diuretics
19054951,Methyclothiazide 5 MG [Aquatensen],RxNorm,Branded Drug Comp,567884,Diuretics
40174771,Hydralazine Hydrochloride 100 MG / Hydrochlorothiazide 50 MG [Apresazide],RxNorm,Branded Drug Comp,905205,Diuretics
40176023,Hydrochlorothiazide 25 MG / Labetalol hydrochloride 300 MG [Trandide],RxNorm,Branded Drug Comp,977396,Diuretics
40174822,Hydralazine Hydrochloride 50 MG / Hydrochlorothiazide 50 MG [Apresazide],RxNorm,Branded Drug Comp,905219,Diuretics
19079429,Bendroflumethiazide 4 MG / Rauwolfia serpentina (USP) 50 MG [Rauzide],RxNorm,Branded Drug Comp,568794,Diuretics
19089075,Trichlormethiazide 4 MG [Naqua],RxNorm,Branded Drug Comp,569374,Diuretics
40174809,Hydralazine Hydrochloride 25 MG / Hydrochlorothiazide 25 MG [Hydralazine Plus],RxNorm,Branded Drug Comp,966586,Diuretics
19115736,Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG [Carace Plus],RxNorm,Branded Drug Comp,563471,Diuretics
40163114,Hydrochlorothiazide 25 MG / Propranolol Hydrochloride 40 MG [Inderide],RxNorm,Branded Drug Comp,856424,Diuretics
19045568,Hydrochlorothiazide 25 MG [HydroDIURIL],RxNorm,Branded Drug Comp,568669,Diuretics
19070766,Chlorothiazide 500 MG [Chlotride],RxNorm,Branded Drug Comp,541296,Diuretics
40184216,Hydrochlorothiazide 12.5 MG / quinapril 20 MG [Quinaretic],RxNorm,Branded Drug Comp,991551,Diuretics
19045567,Hydrochlorothiazide 100 MG [HydroDIURIL],RxNorm,Branded Drug Comp,568666,Diuretics
40167089,Hydrochlorothiazide 25 MG / Metoprolol Tartrate 100 MG [Lopressor HCT],RxNorm,Branded Drug Comp,866496,Diuretics
19117228,Bendroflumethiazide 5 MG [Urizid],RxNorm,Branded Drug Comp,565444,Diuretics
19069127,Hydrochlorothiazide 25 MG / Reserpine 0.125 MG [Hydroserpine],RxNorm,Branded Drug Comp,568816,Diuretics
19045565,Hydrochlorothiazide 50 MG [Oretic],RxNorm,Branded Drug Comp,568678,Diuretics
40169651,Hydrochlorothiazide 25 MG / Labetalol hydrochloride 200 MG [Trandide],RxNorm,Branded Drug Comp,896989,Diuretics
35605440,Chlorothiazide Injection [Diuril],RxNorm,Branded Drug Form,1731063,Diuretics
40045754,Hydrochlorothiazide Oral Capsule [Microzide],RxNorm,Branded Drug Form,366369,Diuretics
40044846,Hydrochlorothiazide / Reserpine Oral Tablet [Hydroserp],RxNorm,Branded Drug Form,368925,Diuretics
40044730,Guanethidine / Hydrochlorothiazide Oral Tablet [Esimil],RxNorm,Branded Drug Form,368915,Diuretics
40059140,eprosartan / Hydrochlorothiazide Oral Tablet [Teveten HCT],RxNorm,Branded Drug Form,368561,Diuretics
40045765,Hydrochlorothiazide Oral Tablet [Oretic],RxNorm,Branded Drug Form,369308,Diuretics
40044459,Hydralazine / Hydrochlorothiazide / Reserpine Oral Tablet [Tri-Hydroserpine],RxNorm,Branded Drug Form,369319,Diuretics
40012106,Bendroflumethiazide Oral Tablet [Neo-Bendromax],RxNorm,Branded Drug Form,386151,Diuretics
40044461,Hydralazine / Hydrochlorothiazide / Reserpine Oral Tablet [Unipres],RxNorm,Branded Drug Form,369317,Diuretics
40065753,Methyclothiazide Oral Tablet [Aquatensen],RxNorm,Branded Drug Form,368785,Diuretics
40107746,Chlorothiazide Oral Tablet [Chlotride],RxNorm,Branded Drug Form,541297,Diuretics
40045760,Hydrochlorothiazide Oral Tablet [Esidrix],RxNorm,Branded Drug Form,369313,Diuretics
40044853,Hydrochlorothiazide / Spironolactone Oral Tablet [Spironolactone Plus],RxNorm,Branded Drug Form,369280,Diuretics
40044453,Hydralazine / Hydrochlorothiazide / Reserpine Oral Tablet [Hydrap-ES],RxNorm,Branded Drug Form,369325,Diuretics
40044458,Hydralazine / Hydrochlorothiazide / Reserpine Oral Tablet [Serpex],RxNorm,Branded Drug Form,369320,Diuretics
40115014,Hydrochlorothiazide / Labetalol Oral Tablet [Trandide],RxNorm,Branded Drug Form,542124,Diuretics
40115467,Hydrochlorothiazide Oral Tablet [Hydrocot],RxNorm,Branded Drug Form,542849,Diuretics
40012101,Bendroflumethiazide Oral Tablet [Aprinox],RxNorm,Branded Drug Form,386149,Diuretics
40147135,Polythiazide / Prazosin Oral Capsule [Minizide],RxNorm,Branded Drug Form,754811,Diuretics
40065754,Methyclothiazide Oral Tablet [Enduron],RxNorm,Branded Drug Form,368784,Diuretics
40159174,Hydrochlorothiazide / olmesartan Oral Tablet [Benicar HCT],RxNorm,Branded Drug Form,847059,Diuretics
40169643,Hydrochlorothiazide / moexipril Oral Tablet [Uniretic],RxNorm,Branded Drug Form,891621,Diuretics
40142839,Bisoprolol / Hydrochlorothiazide Oral Tablet [Ziac],RxNorm,Branded Drug Form,745976,Diuretics
40050440,Hydroflumethiazide / Reserpine Oral Tablet [Salutensin-Demi],RxNorm,Branded Drug Form,368936,Diuretics
40163109,Hydrochlorothiazide / Propranolol Oral Tablet [Inderide],RxNorm,Branded Drug Form,856425,Diuretics
40044460,Hydralazine / Hydrochlorothiazide / Reserpine Oral Tablet [Uni Serp],RxNorm,Branded Drug Form,369318,Diuretics
40160343,Amlodipine / Hydrochlorothiazide / valsartan Oral Tablet [Exforge HCT],RxNorm,Branded Drug Form,848148,Diuretics
40012108,Bendroflumethiazide Oral Tablet [Urizid],RxNorm,Branded Drug Form,386153,Diuretics
40115015,Hydrochlorothiazide / Lisinopril Oral Tablet [Prinize],RxNorm,Branded Drug Form,541945,Diuretics
40044451,Hydralazine / Hydrochlorothiazide / Reserpine Oral Tablet [Diuretic Ap-Es],RxNorm,Branded Drug Form,369326,Diuretics
40020719,Chlorothiazide Oral Tablet [Diuril],RxNorm,Branded Drug Form,368256,Diuretics
40167113,Hydrochlorothiazide / Metoprolol Extended Release Oral Tablet [Dutoprol],RxNorm,Branded Drug Form,866463,Diuretics
40224154,Amlodipine / Hydrochlorothiazide / olmesartan Oral Tablet [Tribenzor],RxNorm,Branded Drug Form,999970,Diuretics
40143132,Hydrochlorothiazide / telmisartan Oral Tablet [Micardis-HCT],RxNorm,Branded Drug Form,749836,Diuretics
40044849,Hydrochlorothiazide / Reserpine Oral Tablet [Mallopress],RxNorm,Branded Drug Form,368924,Diuretics
40102925,Hydrochlorothiazide / Timolol Oral Tablet [Timolide],RxNorm,Branded Drug Form,491233,Diuretics
40044452,Hydralazine / Hydrochlorothiazide / Reserpine Oral Tablet [HHR],RxNorm,Branded Drug Form,369556,Diuretics
40163106,Hydrochlorothiazide / Propranolol Extended Release Oral Capsule [Inderide],RxNorm,Branded Drug Form,856585,Diuretics
40007381,Amiloride / Hydrochlorothiazide Oral Tablet [Moduret],RxNorm,Branded Drug Form,369452,Diuretics
40054950,deserpidine / Hydrochlorothiazide Oral Tablet [Oreticyl],RxNorm,Branded Drug Form,368176,Diuretics
40163748,Fosinopril / Hydrochlorothiazide Oral Tablet [Monopril-HCT],RxNorm,Branded Drug Form,857177,Diuretics
40133318,Bendroflumethiazide / Rauwolfia preparation Oral Tablet [Rondameth],RxNorm,Branded Drug Form,632289,Diuretics
40007383,Amiloride / Hydrochlorothiazide Oral Tablet [Zida-Co],RxNorm,Branded Drug Form,385224,Diuretics
40054954,deserpidine / Methyclothiazide Oral Tablet [Enduronyl],RxNorm,Branded Drug Form,369554,Diuretics
40044822,Hydrochlorothiazide / Losartan Oral Tablet [Cozaar-Comp],RxNorm,Branded Drug Form,379504,Diuretics
40020717,Chlorothiazide Oral Suspension [Diuril],RxNorm,Branded Drug Form,92479,Diuretics
40154690,Hydrochlorothiazide / quinapril Oral Tablet [Accuretic],RxNorm,Branded Drug Form,809853,Diuretics
40045762,Hydrochlorothiazide Oral Tablet [Hydro Par],RxNorm,Branded Drug Form,369311,Diuretics
40184154,Hydrochlorothiazide / quinapril Oral Tablet [Quinaretic],RxNorm,Branded Drug Form,991548,Diuretics
40232329,aliskiren / Amlodipine / Hydrochlorothiazide Oral Tablet [Amturnide],RxNorm,Branded Drug Form,1050801,Diuretics
40073742,Polythiazide Oral Tablet [Renese],RxNorm,Branded Drug Form,369218,Diuretics
40020558,Captopril / Hydrochlorothiazide Oral Tablet [Capozide],RxNorm,Branded Drug Form,367786,Diuretics
40020439,Chlorothiazide / Reserpine Oral Tablet [Diupres],RxNorm,Branded Drug Form,368682,Diuretics
40085945,Trichlormethiazide Oral Tablet [Naqua],RxNorm,Branded Drug Form,369219,Diuretics
40045761,Hydrochlorothiazide Oral Tablet [Ezide],RxNorm,Branded Drug Form,369312,Diuretics
40044852,Hydrochlorothiazide / Spironolactone Oral Tablet [Aldactazide],RxNorm,Branded Drug Form,369279,Diuretics
40044818,Hydrochlorothiazide / Lisinopril Oral Tablet [Carace Plus],RxNorm,Branded Drug Form,369397,Diuretics
40167115,Hydrochlorothiazide / Metoprolol Oral Tablet [Lopressor HCT],RxNorm,Branded Drug Form,866497,Diuretics
40044456,Hydralazine / Hydrochlorothiazide / Reserpine Oral Tablet [Serathide],RxNorm,Branded Drug Form,369322,Diuretics
40065739,Methyclothiazide / Reserpine Oral Tablet [Diutensen-R],RxNorm,Branded Drug Form,368783,Diuretics
40045757,Hydrochlorothiazide Oral Tablet [Aquazide H],RxNorm,Branded Drug Form,369559,Diuretics
40044457,Hydralazine / Hydrochlorothiazide / Reserpine Oral Tablet [Serpazide],RxNorm,Branded Drug Form,369321,Diuretics
40084700,Reserpine / Trichlormethiazide Oral Tablet [Metatensin],RxNorm,Branded Drug Form,368746,Diuretics
40012102,Bendroflumethiazide Oral Tablet [Berkozide],RxNorm,Branded Drug Form,386150,Diuretics
40133317,Bendroflumethiazide / Rauwolfia preparation Oral Tablet [Rauzide],RxNorm,Branded Drug Form,632288,Diuretics
40178462,Bendroflumethiazide Oral Tablet [Naturetin],RxNorm,Branded Drug Form,991210,Diuretics
40045759,Hydrochlorothiazide Oral Tablet [Diaqua],RxNorm,Branded Drug Form,369314,Diuretics
40044819,Hydrochlorothiazide / Lisinopril Oral Tablet [Prinzide],RxNorm,Branded Drug Form,369303,Diuretics
40050457,Hydroflumethiazide Oral Tablet [Saluron],RxNorm,Branded Drug Form,368901,Diuretics
40044848,Hydrochlorothiazide / Reserpine Oral Tablet [Hydroserpine],RxNorm,Branded Drug Form,368085,Diuretics
40011846,Bendroflumethiazide / Nadolol Oral Tablet [Corzide],RxNorm,Branded Drug Form,369300,Diuretics
40044845,Hydrochlorothiazide / Reserpine Oral Tablet [Hydropres],RxNorm,Branded Drug Form,368926,Diuretics
40044843,Hydrochlorothiazide / Reserpine Oral Tablet [Hydro-Reserp],RxNorm,Branded Drug Form,369267,Diuretics
40154695,Hydrochlorothiazide / valsartan Oral Tablet [Diovan HCT],RxNorm,Branded Drug Form,809029,Diuretics
40044465,Hydralazine / Hydrochlorothiazide Oral Capsule [Hydralazine Plus],RxNorm,Branded Drug Form,366707,Diuretics
40073719,Polythiazide / Reserpine Oral Tablet [Renese-R],RxNorm,Branded Drug Form,369180,Diuretics
40155317,Hydrochlorothiazide / Losartan Oral Tablet [Hyzaar],RxNorm,Branded Drug Form,823962,Diuretics
40172078,benazepril / Hydrochlorothiazide Oral Tablet [Lotensin HCT],RxNorm,Branded Drug Form,898381,Diuretics
40044454,Hydralazine / Hydrochlorothiazide / Reserpine Oral Tablet [Marpres],RxNorm,Branded Drug Form,369324,Diuretics
40050456,Hydroflumethiazide Oral Tablet [Diucardin],RxNorm,Branded Drug Form,368902,Diuretics
40045115,Hydrochlorothiazide / Triamterene Oral Capsule [Dyazide],RxNorm,Branded Drug Form,366289,Diuretics
40085943,Trichlormethiazide Oral Tablet [Diurese],RxNorm,Branded Drug Form,369221,Diuretics
